,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
55666|PAF1,1.8754777687310163e-32,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1
74347|NEUROD1,1.1295071798740386e-31,Homo sapiens,NEUROD1,tf,D-341,None,None,1
1312|PHF8,2.2219459706442375e-31,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,0
45973|MYC,3.222381723056789e-31,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
53076|RBP2,3.2487797876058086e-31,Homo sapiens,RBP2,other,U937,None,Pleura,1
52091|TP53,5.493073918418662e-31,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
70093|TET2,5.6286351360807425e-31,Homo sapiens,TET2,cr,293T,None,None,1
56427|MYC,1.8721132537916032e-29,Homo sapiens,MYC,tf,None,Epithelium,Breast,1
59542|MYC,1.8721132537916032e-29,Homo sapiens,MYC,tf,IMEC,Epithelium,Breast,1
69813|NELFE,1.8795345750507244e-29,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
49852|WDR5,3.1776050950620346e-29,Homo sapiens,WDR5,cr,SK-N-MC,None,Brain,1
8112|MYC,8.780364459075576e-29,Homo sapiens,MYC,tf,None,Endothelial Cell,Umbilical Vein,1
45857|MYC,8.780364459075576e-29,Homo sapiens,MYC,tf,None,Endothelial Cell,Umbilical Vein,1
1628|PHF8,1.28708942245626e-28,Homo sapiens,PHF8,cr,Hs68,Fibroblast,Foreskin,1
74686|KLF10,2.8317183056552653e-28,Homo sapiens,KLF10,tf,HepG2,Epithelium,Liver,1
45849|MAX,3.4095963557853314e-28,Homo sapiens,MAX,tf,None,Endothelial Cell,Umbilical Vein,1
52092|TP53,3.449369604310834e-28,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
69814|NELFE,3.585300067104856e-28,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
8116|MYC,3.9335964999490006e-28,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
5570|POLR2M,6.54183003537519e-28,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1
