,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
9509|TFAP2C,2.353589545478485e-11,Homo sapiens,TFAP2C,predicted transcription factor,MDA-MB-453,Epithelium,Mammary Gland,1
62535|BCL3,1.9719398336448535e-10,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
39025|BRD4,4.997680047580388e-10,Homo sapiens,BRD4,cr,U87,None,Brain,1
53593|MED1,5.521610946246369e-10,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
49481|RPE,5.561419103017329e-10,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1
68711|BRD4,9.931077071811956e-10,Homo sapiens,BRD4,cr,IMR90,None,None,1
69216|BIRA,1.4999145814265091e-09,Homo sapiens,BIRA,not sure,BJAB,GCB DLBCL cells,None,0
38742|NFATC1,1.5385368534737154e-09,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1
42179|MITF,2.2274941890998434e-09,Homo sapiens,MITF,tf,COLO-829,Fibroblast,Skin,1
57808|BRD4,2.7446001582553947e-09,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
1314|PHF8,4.255770402750159e-09,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1
52091|TP53,5.3565383240083975e-09,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
52092|TP53,5.7964295585577474e-09,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
39017|MED1,6.545675390601247e-09,Homo sapiens,MED1,predicted transcription factor,MM1.S,B Lymphocyte,Blood,1
40227|CDK9,6.803797358845287e-09,Homo sapiens,CDK9,tf,None,B Lymphocyte,Blood,1
62932|BCL3,7.574644966812372e-09,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
46060|SP1,7.59042101394769e-09,Homo sapiens,SP1,predicted chromatin regulator,A549,Epithelium,Lung,1
46365|USF1,7.922581535257933e-09,Homo sapiens,USF1,tf,SK-N-SH_RA,Neuron,Brain,1
47273|KDM5B,8.656483141411542e-09,Homo sapiens,KDM5B,cr,T47D,Epithelium,Mammary Gland,1
53594|MED1,8.916541560655133e-09,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
45867|MAZ,9.463660466391133e-09,Homo sapiens,MAZ,tf,IMR90,Fibroblast,Lung,1
45764|CHD2,1.0797492788761076e-08,Homo sapiens,CHD2,cr,HeLa-S3,Epithelium,Cervix,1
46232|JUND,1.7190444068226896e-08,Homo sapiens,JUND,tf,HepG2,Epithelium,Liver,1
56961|GTF2B,1.8917390043338145e-08,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
7341|HEY1,1.893033363398189e-08,Homo sapiens,HEY1,tf,HepG2,Epithelium,Liver,1
56051|CREB1,1.9588275723680937e-08,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1
8790|PHF8,2.3593525078080546e-08,Homo sapiens,PHF8,cr,K562,Erythroblast,Bone Marrow,1
