,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
64928|HES2,1.3102297025113785e-12,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
71243|CEBPB,5.470013331176915e-12,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
64963|HES2,6.4962479839891785e-12,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
62645|HES2,3.001643378297558e-11,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
64280|CEBPB,5.175332384865783e-11,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
64472|NR3C1,7.129763446300785e-11,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
63542|HES2,1.360115908788373e-10,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
64835|HES2,1.8230417175857383e-10,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
64218|HES2,1.9102558423966798e-10,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
64863|NR3C1,3.5017866384379204e-10,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
54126|CEBPB,4.926193897247799e-10,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
56670|AR,5.686267012805502e-10,Homo sapiens,AR,tf,LHSAR,Epithelium,Prostate,1
70947|NR3C1,1.038286234766872e-09,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0
64119|HES2,1.3436872170480285e-09,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
71242|CEBPB,1.6076178721569079e-09,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
54127|CEBPB,1.735298349458958e-09,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
64837|HES2,2.5044810114671634e-09,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
39365|SMAD3,3.095256606577834e-09,Homo sapiens,SMAD3,tf,LX2,Hepatic Stellate Cell,None,1
56542|TEAD1,3.6176588946723598e-09,Homo sapiens,TEAD1,tf,HuCCT1,None,None,1
64473|NR3C1,3.6834867378487957e-09,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
64862|NR3C1,5.242145273420817e-09,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
64541|HES2,5.534167679677182e-09,Homo sapiens,HES2,tf,A549,Epithelium,Lung,0
56669|AR,5.762010313326016e-09,Homo sapiens,AR,tf,LHSAR,Epithelium,Prostate,1
54125|CEBPB,6.410985076144016e-09,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
63829|FOSL2,6.475827429852643e-09,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
63442|NR3C1,7.619135766745444e-09,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
64242|HES2,7.787108957657551e-09,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
64333|NR3C1,9.337593642744224e-09,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
64016|CEBPB,1.4025568817466194e-08,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
64961|HES2,1.5275458842278766e-08,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
3006|CEBPA,1.6475960928907796e-08,Homo sapiens,CEBPA,tf,None,Adipocyte,Adipose,1
70945|NR3C1,1.733107946044754e-08,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0
63374|HES2,1.7809249241995673e-08,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
52574|CHRM2,1.874731236917171e-08,Homo sapiens,CHRM2,predicted chromatin regulator,None,Stromal Cell,Endometrium,1
62646|HES2,1.980106040244678e-08,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
46005|FOS,1.990777148686007e-08,Homo sapiens,FOS,tf,MCF-10A,Epithelium,Breast,1
63298|FOSL2,2.3595701170719963e-08,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
41824|JARID2,2.642901281157961e-08,Homo sapiens,JARID2,cr,None,iPSC,None,1
65022|HES2,2.988164837791629e-08,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
63550|NR3C1,3.001803650093393e-08,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
45559|CEBPB,3.0281776641771785e-08,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
73534|CEBPB,3.141345222834602e-08,Homo sapiens,CEBPB,tf,SUM159PT,None,Breast,1
64217|HES2,3.282925620240462e-08,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
71213|FOXA1,3.5221378313909923e-08,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
1304|NR3C1,4.010011811494962e-08,Homo sapiens,NR3C1,tf,HeLa,Epithelium,Cervix,1
63154|CEBPB,4.109793871887035e-08,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
54676|YAP1,4.15164259082168e-08,Homo sapiens,YAP1,other,NCI-H2052,Epithelium,Lung,1
63551|HES2,4.3724173670600663e-08,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
64962|HES2,4.805786063544204e-08,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
1306|NR3C1,4.873695069740336e-08,Homo sapiens,NR3C1,tf,HeLa,Epithelium,Cervix,1
62929|CEBPB,5.04183200189523e-08,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
64224|NR3C1,5.503582800603368e-08,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
55513|YAP1,5.81254459564029e-08,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
1743|GATA2,5.861916818616919e-08,Homo sapiens,GATA2,tf,None,Endothelial Cell,Umbilical Vein,1
41809|EZH2,6.052246509513637e-08,Homo sapiens,EZH2,cr,None,iPSC,None,1
64331|NR3C1,6.329952018102603e-08,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
46007|FOS,6.681531938834695e-08,Homo sapiens,FOS,tf,MCF-10A,Epithelium,Breast,1
46067|FOXA1,7.129409812511867e-08,Homo sapiens,FOXA1,tf,A549,Epithelium,Lung,1
62627|FOSL2,7.152854930581043e-08,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
6571|FOXA1,7.713293476152572e-08,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1
45852|GATA2,8.669843126751786e-08,Homo sapiens,GATA2,tf,None,Endothelial Cell,Umbilical Vein,1
64932|NR3C1,8.793905587056727e-08,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
63552|HES2,8.866081646630164e-08,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
65023|HES2,9.174507714648783e-08,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
68226|RELA,1.0821357931956044e-07,Homo sapiens,RELA,tf,BEAS-2B,Epithelium,Lung,1
62626|FOSL2,1.2478964234174938e-07,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
63444|NR3C1,1.462125553408633e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
41797|JARID2,1.5375260864480822e-07,Homo sapiens,JARID2,cr,None,iPSC,None,1
64836|HES2,1.5583423063070256e-07,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
64542|HES2,1.6515109357850832e-07,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
54675|YAP1,1.6943905994937225e-07,Homo sapiens,YAP1,other,NCI-H2052,Epithelium,Lung,1
63553|HES2,1.788082183429296e-07,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
54611|TEAD1,2.0262016381389358e-07,Homo sapiens,TEAD1,tf,SF268,None,None,1
1740|FOS,2.053659208800518e-07,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
67573|JUN,2.0853857718439173e-07,Homo sapiens,JUN,tf,BT-549,None,Breast,1
64156|NR3C1,2.2604885552279796e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
58189|TP63,2.31151364493698e-07,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
63606|CEBPB,2.697192878486909e-07,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
62718|FOSL2,2.7561939175413386e-07,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
70941|NR3C1,2.781596315504231e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
64118|HES2,2.897841771543064e-07,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
64929|HES2,3.258013399065618e-07,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
38846|CEBPZ,3.3425617973481536e-07,Homo sapiens,CEBPZ,tf,LoVo,None,Colon,0
64471|NR3C1,3.445012161651384e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
68225|RELA,3.803590337136953e-07,Homo sapiens,RELA,tf,BEAS-2B,Epithelium,Lung,1
41284|TP63,3.804851624322758e-07,Homo sapiens,TP63,predicted transcription factor,EP156T,Epithelium,Prostate,1
76421|MAML3,3.8273828267820775e-07,Homo sapiens,MAML3,tf,SK-N-SH,Neuroblastoma cell,Brain,1
63196|NR3C1,3.889816562741011e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
58054|NR3C1,4.075804377889902e-07,Homo sapiens,NR3C1,tf,U2OS,None,Bone,1
62755|FOSL2,4.1976366960128075e-07,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
46081|NR3C1,4.2753249146487704e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
63108|NR3C1,4.340236571809264e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
64332|NR3C1,4.5665544956552395e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
62938|CEBPB,4.5670903370265137e-07,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
50899|LHX2,4.615150356879205e-07,Homo sapiens,LHX2,tf,6540 cells,Epithelium,None,1
72125|SMARCA4,4.772342686032438e-07,Homo sapiens,SMARCA4,cr,G-401,None,Kidney,1
62753|FOSL2,4.843655288522264e-07,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
54241|FOSL2,5.207423651176768e-07,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1
67749|GATA2,5.257589094087578e-07,Homo sapiens,GATA2,tf,LNCaP,Epithelium,Prostate,1
63152|CEBPB,5.448586589129611e-07,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
1742|GATA2,5.923917547612234e-07,Homo sapiens,GATA2,tf,None,Endothelial Cell,Umbilical Vein,1
33150|GATA3,5.984055119201415e-07,Homo sapiens,GATA3,tf,MCF-7,Epithelium,Breast,1
63171|FOSL2,6.280219007614996e-07,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
46361|GATA3,6.352488716721005e-07,Homo sapiens,GATA3,tf,SK-N-SH,Neuroblastoma cell,Brain,1
64669|CEBPB,6.450197283514036e-07,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
63828|FOSL2,6.737948736179611e-07,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
70942|NR3C1,6.832751506813395e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
63543|HES2,6.935392293794251e-07,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
48096|AR,7.294413322256332e-07,Homo sapiens,AR,tf,PC-3,Epithelium,Prostate,1
52301|TP63,7.720478815698151e-07,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
71029|TP63,7.736429513682808e-07,Homo sapiens,TP63,predicted transcription factor,HaCaT,Keratinocyte,None,1
33129|GATA3,7.903902015105047e-07,Homo sapiens,GATA3,tf,MCF-7,Epithelium,Breast,1
1336|RELA,7.974889450479417e-07,Homo sapiens,RELA,tf,HeLa,Epithelium,Cervix,1
64864|NR3C1,8.161585567934004e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
54243|FOXO1,8.460299469326138e-07,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1
63153|CEBPB,8.502277868971397e-07,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
62940|CEBPB,8.814729269834842e-07,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
45744|JUN,8.840680068566975e-07,Homo sapiens,JUN,tf,HeLa-S3,Epithelium,Cervix,1
64927|HES2,8.895968910405117e-07,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
64251|NR3C1,9.070129012300754e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
63081|FOSL2,9.873795423498422e-07,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
45762|CEBPB,1.0261404860822942e-06,Homo sapiens,CEBPB,tf,HeLa-S3,Epithelium,Cervix,1
64120|HES2,1.0418056994310199e-06,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
63170|FOSL2,1.214761652379437e-06,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
64931|NR3C1,1.2273679539376303e-06,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
76815|NEUROG2,1.296092028979512e-06,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
76279|CALU,1.320131476190145e-06,Homo sapiens,CALU,other,Calu-3,None,Lung,1
63984|FOSL2,1.37584775933286e-06,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
41167|CEBPA,1.5105665506220944e-06,Homo sapiens,CEBPA,tf,SGBS,Adipocyte,Adipose,1
56666|HOXB13,1.5847417376146922e-06,Homo sapiens,HOXB13,tf,LHSAR,Epithelium,Prostate,1
39770|PR,1.6186426347597482e-06,Homo sapiens,PR,predicted transcription factor,None,Leiomyoma Cell,None,1
54612|TEAD1,1.675713764803799e-06,Homo sapiens,TEAD1,tf,SF268,None,None,1
63079|FOSL2,1.6919328132414257e-06,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
44433|TAL1,1.8601041644750183e-06,Homo sapiens,TAL1,tf,None,None,Cord blood,1
64671|CEBPB,1.8683408065101048e-06,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
64216|HES2,1.987221739441214e-06,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
33148|GATA3,2.1793555004534504e-06,Homo sapiens,GATA3,tf,MCF-7,Epithelium,Breast,1
67748|GATA2,2.2494126999395014e-06,Homo sapiens,GATA2,tf,LNCaP,Epithelium,Prostate,1
58190|TP63,2.325695035221287e-06,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
44759|TP63,2.4834141413854205e-06,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,Foreskin,1
63414|CEBPB,2.502030474860195e-06,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
73533|CEBPB,2.5257871895112416e-06,Homo sapiens,CEBPB,tf,SUM159PT,None,Breast,1
5206|TP63,2.576114740804325e-06,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,Skin,1
55512|YAP1,2.6338699093408913e-06,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
63004|CEBPB,2.658065847871427e-06,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
41817|EZH2,2.689150674917151e-06,Homo sapiens,EZH2,cr,None,iPSC,None,1
63231|CEBPB,2.9335188292400893e-06,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
45853|FOS,3.197581012526207e-06,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
63607|CEBPB,3.2308253244406338e-06,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
73190|FOXA1,3.241282033827897e-06,Homo sapiens,FOXA1,tf,MCF-7,asynchonous cells,Breast,1
53873|MEF2B,3.3695953500778586e-06,Homo sapiens,MEF2B,tf,HEK293A,None,None,1
64400|CEBPB,3.4015156999966933e-06,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
64222|FOSL2,3.4709787662401403e-06,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
56665|FOXA1,3.5036720176795377e-06,Homo sapiens,FOXA1,tf,LHSAR,Epithelium,Prostate,1
64399|CEBPB,3.5809215274684725e-06,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
46004|FOS,3.820713844249202e-06,Homo sapiens,FOS,tf,MCF-10A,Epithelium,Breast,1
