,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
45752|E2F4,2.394480628567564e-18,Homo sapiens,E2F4,tf,HeLa-S3,Epithelium,Cervix,1
70568|MYC,6.149492521858792e-18,Homo sapiens,MYC,tf,U2OS,None,Bone,1
70962|E2F1,1.13482668928285e-17,Homo sapiens,E2F1,tf,Raji,B Lymphocyte,Blood,1
67456|E2F1,1.9019452241095434e-17,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
71935|MYC,2.394958804636936e-17,Homo sapiens,MYC,tf,U2OS,None,Bone,1
32791|MYC,6.856934906687922e-17,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
43083|CDK9,1.5674314878127082e-16,Homo sapiens,CDK9,tf,HEK293T,Epithelium,Embryonic Kidney,1
5966|MYC,2.3832515431052167e-16,Homo sapiens,MYC,tf,CA46,B Lymphocyte,None,0
71934|MYC,5.393283214864715e-16,Homo sapiens,MYC,tf,U2OS,None,Bone,1
5967|MYC,5.493124614849121e-16,Homo sapiens,MYC,tf,None,B Lymphocyte,Blood,0
67458|E2F1,8.364544784719691e-16,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
2282|E2F1,1.0171947717002173e-15,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
48779|MYC,1.0938396557124168e-15,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
5969|MYC,1.118937326496899e-15,Homo sapiens,MYC,tf,Ramos,B Lymphocyte,None,1
70561|MYC,1.1342672410481564e-15,Homo sapiens,MYC,tf,U2OS,None,Bone,1
8117|MYC,1.2703246352621468e-15,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
71936|MYC,2.114638599067993e-15,Homo sapiens,MYC,tf,U2OS,None,Bone,1
8118|MYC,2.669932535351663e-15,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
70964|MYC,3.053196803001114e-15,Homo sapiens,MYC,tf,Raji,B Lymphocyte,Blood,1
45754|E2F1,3.323426556620352e-15,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1
45857|MYC,4.4580539867410555e-15,Homo sapiens,MYC,tf,None,Endothelial Cell,Umbilical Vein,1
8112|MYC,4.4580539867410555e-15,Homo sapiens,MYC,tf,None,Endothelial Cell,Umbilical Vein,1
8105|MYC,5.867252133555988e-15,Homo sapiens,MYC,tf,HepG2,Epithelium,Liver,1
70809|MYC,6.8779658562310655e-15,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1
45628|MYC,7.884196020370054e-15,Homo sapiens,MYC,tf,GM12878,B Lymphocyte,Blood,1
8107|MYC,9.235388079265109e-15,Homo sapiens,MYC,tf,HepG2,Epithelium,Liver,1
55465|NELFA,1.0441552249807791e-14,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1
70807|MYC,1.2601626935023522e-14,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,0
52359|MYC,1.5133756459870204e-14,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
5968|MYC,1.9554609017331712e-14,Homo sapiens,MYC,tf,BL-41,B Lymphocyte,Blood,0
45750|E2F1,2.396490221204276e-14,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1
44333|E2F1,2.590141244790889e-14,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
45691|MYC,2.6810712160853077e-14,Homo sapiens,MYC,tf,H1,Embryonic Stem Cell,Embryo,1
1312|PHF8,2.692655866985485e-14,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,0
62550|TFDP1,3.5006353884213105e-14,Homo sapiens,TFDP1,tf,K562,Erythroblast,Bone Marrow,1
47487|MYC,3.638469979231035e-14,Homo sapiens,MYC,tf,U2OS,None,Bone,1
57175|BRD4,3.6698168982495655e-14,Homo sapiens,BRD4,cr,MOLM-14,Myeloid Cell,None,1
69201|TRIM24,4.049951199989785e-14,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,1
44328|E2F1,4.784855432848209e-14,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,0
75942|KDM1A,5.0362825315549444e-14,Homo sapiens,KDM1A,cr,PC-3M-luc,None,Prostate,1
67457|E2F1,5.97181785589259e-14,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
67454|E2F1,6.178453773245638e-14,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
41481|E2F1,7.703610566741671e-14,Homo sapiens,E2F1,tf,OCI-Ly1,B cell lymphoma,Bone Marrow,1
8116|MYC,8.313337967951558e-14,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
3225|E2F4,8.419468642356376e-14,Homo sapiens,E2F4,tf,None,Adipocyte,Adipose,1
47102|MYC,9.597145988794566e-14,Homo sapiens,MYC,tf,HeLa,Epithelium,Cervix,1
56478|KMT2D,9.597145988794566e-14,Homo sapiens,KMT2D,cr,None,B Lymphocyte,Tonsil,1
1314|PHF8,1.005277557440956e-13,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1
67455|E2F1,1.1746873102709661e-13,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
43684|KDM4C,1.2097550672137078e-13,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1
71933|MYC,1.2354310305097422e-13,Homo sapiens,MYC,tf,U2OS,None,Bone,1
8790|PHF8,1.2669494795435404e-13,Homo sapiens,PHF8,cr,K562,Erythroblast,Bone Marrow,1
75924|E2F1,1.3379737766790922e-13,Homo sapiens,E2F1,tf,MM1.S,Multiple myeloma cell,None,1
47488|MYC,1.389420728836161e-13,Homo sapiens,MYC,tf,U2OS,None,Bone,1
45926|MAX,1.4367792279103347e-13,Homo sapiens,MAX,tf,K562,Erythroblast,Bone Marrow,1
1212|E2F1,1.5363018123113537e-13,Homo sapiens,E2F1,tf,HeLa,Epithelium,Cervix,1
47550|MYC,1.5492086574138657e-13,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
38288|MYC,1.581943519618606e-13,Homo sapiens,MYC,tf,H2171,Epithelium,Lung,1
45849|MAX,1.6702668583848577e-13,Homo sapiens,MAX,tf,None,Endothelial Cell,Umbilical Vein,1
53300|RARA,1.7270082351164061e-13,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1
40220|BRD4,1.885115909514948e-13,Homo sapiens,BRD4,cr,H2171,Epithelium,Lung,1
33189|MYC,2.1448082587873603e-13,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
49877|WDR5,2.6068718165570595e-13,Homo sapiens,WDR5,cr,A673,Polygonal,Muscle,1
43081|CDK9,3.050751750711027e-13,Homo sapiens,CDK9,tf,HEK293T,Epithelium,Embryonic Kidney,1
8818|PHF8,3.1402537568627206e-13,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
45239|PHF8,3.1402537568627206e-13,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
70804|TCF7L1,3.1925498763167664e-13,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1
70569|MYC,3.7493872393260095e-13,Homo sapiens,MYC,tf,U2OS,None,Bone,1
8816|KDM4A,3.8589641417666107e-13,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1
45228|KDM4A,3.8589641417666107e-13,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1
93|PHF8,3.87487241703104e-13,Homo sapiens,PHF8,cr,HEK293T,Epithelium,Embryonic Kidney,1
44332|E2F1,4.0209742445154124e-13,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
46377|REST,4.224215479472079e-13,Homo sapiens,REST,tf,U87,None,Brain,1
50878|SPI1,4.455776337107002e-13,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1
