,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
49480|E2F4,5.216126593716115e-44,Homo sapiens,E2F4,tf,None,Retinal pigment cell,None,1,E2F4
44332|E2F1,9.797277196254112e-40,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1,E2F1
62550|TFDP1,3.5305656529499738e-34,Homo sapiens,TFDP1,tf,K562,Erythroblast,Bone Marrow,1,TFDP1
1874|RBL2,2.8041445147476194e-33,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RBL2
49417|RB1,7.831449203756537e-32,Homo sapiens,RB1,tf,IMR90,Fibroblast,Lung,1,RB1
8658|HDAC1,5.0141720178910046e-24,Homo sapiens,HDAC1,cr,VCaP,Epithelium,Prostate,1,HDAC1
43572|RNF2,1.2233183778043725e-23,Homo sapiens,RNF2,predicted transcription factor,None,Fibroblast,Foreskin,1,RNF2
73719|BRD4,4.5022705765235e-23,Homo sapiens,BRD4,cr,SEM,B Lymphocyte,None,1,BRD4
38585|TAF3,5.483626774768047e-23,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
43684|KDM4C,1.0470330665387081e-22,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
70812|SP1,2.740547731932066e-22,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1,SP1
72913|HDAC2,9.469648763719594e-22,Homo sapiens,HDAC2,cr,None,Cardiomyocyte,None,1,HDAC2
49877|WDR5,1.0478039285988464e-21,Homo sapiens,WDR5,cr,A673,Polygonal,Muscle,1,WDR5
74432|TFAP4,1.1657781597663695e-21,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
70804|TCF7L1,1.1789361579503825e-21,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
93|PHF8,2.549182773247453e-21,Homo sapiens,PHF8,cr,HEK293T,Epithelium,Embryonic Kidney,1,PHF8
70808|MYC,3.781105006948887e-21,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1,MYC
53346|CDK9,6.426070686924029e-21,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1,CDK9
71069|MBD3,9.036034852584388e-21,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
45776|E2F6,9.598042523775511e-21,Homo sapiens,E2F6,tf,HeLa-S3,Epithelium,Cervix,1,E2F6
73699|MED1,1.0651322905761487e-20,Homo sapiens,MED1,predicted transcription factor,SEM,B Lymphocyte,None,1,MED1
63655|SIN3A,1.1189365008987085e-20,Homo sapiens,SIN3A,tf,MCF-7,Epithelium,Breast,1,SIN3A
46221|TAF1,1.304106124291703e-20,Homo sapiens,TAF1,tf,HeLa-S3,Epithelium,Cervix,1,TAF1
39460|FOXM1,1.6761967571773998e-20,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1,FOXM1
45419|SAP30,1.770036014535772e-20,Homo sapiens,SAP30,not sure,K562,Erythroblast,Bone Marrow,1,SAP30
46160|PAX5,2.335633300941013e-20,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
45797|MAX,2.631683097418731e-20,Homo sapiens,MAX,tf,HepG2,Epithelium,Liver,1,MAX
74838|JMJD6,2.91700841637054e-20,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
73713|AFF1,3.129638061743662e-20,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
48827|MBD2,4.034224872180615e-20,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
37057|FLI1,4.1894297702284434e-20,Homo sapiens,FLI1,tf,U937,None,Pleura,1,FLI1
8791|KDM5B,5.337994937141575e-20,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1,KDM5B
36845|AR,5.454022562539752e-20,Homo sapiens,AR,tf,MDA-MB-453,Epithelium,Mammary Gland,1,AR
55466|NELFA,5.817268885042316e-20,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,0,NELFA
36841|TCF7L2,6.171194521787021e-20,Homo sapiens,TCF7L2,tf,MDA-MB-453,Epithelium,Mammary Gland,1,TCF7L2
73701|KDM2B,6.373128903447113e-20,Homo sapiens,KDM2B,cr,SEM,B Lymphocyte,None,1,KDM2B
34396|MECP2,7.326331806256442e-20,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
53324|NELFE,8.286153395216706e-20,Homo sapiens,NELFE,not sure,HeLa,Epithelium,Cervix,1,NELFE
56961|GTF2B,9.990004652575033e-20,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
69873|AFF4,1.4273415113264585e-19,Homo sapiens,AFF4,tf,None,Th1,None,1,AFF4
45895|CCNT2,1.5539470756127858e-19,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
55405|KMT2D,1.7463196955826632e-19,Homo sapiens,KMT2D,cr,OCI-Ly7,B cell lymphoma,Blood,1,KMT2D
45781|TBP,1.8027490729690358e-19,Homo sapiens,TBP,tf,HeLa-S3,Epithelium,Cervix,1,TBP
64302|E2F5,2.5155733169597714e-19,Homo sapiens,E2F5,,K562,Erythroblast,Bone Marrow,1,E2F5
