,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
542|E2F4,3.784290970433875032179191065569493777953240063362923879947999034829406920709748551685025488571968934320222890353532713770685292785660017204008733260406274840243167861732913201813212151957003482464857e-104,Homo sapiens,E2F4,tf,GM06990,B Lymphocyte,Blood,0,E2F4
67455|E2F1,2.8124464396154056854386250105081231716395942947166173638427417911787545927783557695761886478045605260129857639810351763881919304479595418438533265480061060269436854207641908542792443978902224494468833e-76,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1,E2F1
1874|RBL2,0.000000000000000000000000000000000000000000000000000000000016231095205550767861705370080339904483172565322489449172399387489779099364544424352730267281654987383324840328830887549031678901740666955686597890193333219836449970305473312477210107154109964970276889,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RBL2
77534|TFDP1,0.00000000000000000000000000000000000000000000000000000000004489764016301052888870347486117584661223730675626449968545881614270593141483793680619459683968135907297973125358520118680630062237613714799219381538033430830406634860774442831797331825181721843166965,Homo sapiens,TFDP1,tf,U266B1,None,None,1,TFDP1
49417|RB1,0.000000000000000000000000000000000000000000003305638578763211803567346442372392385932814855262609835148523302059499849528224049313675858667057699930109234121520554736111615694419601279176918020913300515522768952063939970650258982682886180303807,Homo sapiens,RB1,tf,IMR90,Fibroblast,Lung,1,RB1
72935|HDAC2,0.000000000000000000000000000000000019049492372805161899892401638214953918067126770238373295678144241830461353574255935459017757220436137892566111921897910539321110368244522703950587418839220194827930765919076084554952152400117504737151,Homo sapiens,HDAC2,cr,None,Cardiomyocyte,None,0,HDAC2
8657|HDAC1,0.00000000000000000000000000000000013892803225780262249809535288480655962090768106621522531797131947344189590560509980208465749221657087564938159826929451733659753792268934188937285411306677957462767201177616971856538327566806532065975,Homo sapiens,HDAC1,cr,VCaP,Epithelium,Prostate,1,HDAC1
43572|RNF2,0.000000000000000000000000000000011706995452141428099901353171195273322612615118702148550127012570581586597312985652000095550333537201596253683936646022858378253612121702520238647067090604645833074263774767924092293288665284259374884,Homo sapiens,RNF2,predicted transcription factor,None,Fibroblast,Foreskin,1,RNF2
2684|PHF8,0.00000000000000000000000000000080392550021750588267084253802028217033534853073329090022163908227188346178916148776633363882472485691767166008320239736063020001863801676450065989080162261298324510140995941512071893665663734762901035,Homo sapiens,PHF8,cr,SH-SY5Y,None,Bone Marrow,1,PHF8
41572|ING2,0.0000000000000000000000000000011955692726161177387155189523764430999534434570773287494713968204907139063589804019207492807897611766356547557601198367404176920582393157371054389111391541158710937607261493572565564003879600473587017,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
56961|GTF2B,0.0000000000000000000000000000057973819154340439315539397161696297688685611672164611470360572850339621151065833199117418234300326796917479480661996355218314314594389509385050917947403252926729531741368181048687439159791798329152067,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
51103|CHD8,0.00000000000000000000000000011688962546710307587276242929945530092135911982980617434726056274318994517017007358520930014734891524685911402086517984273623953016960489840338024167080703290992445597742542945111272957597383958662223,Homo sapiens,CHD8,cr,None,Neural Stem Cell,None,1,CHD8
39460|FOXM1,0.00000000000000000000000000017090397636922908601103123509498202302112864906145635676632496912105112170788198367152716974319027003217460817782462295482551044545608220722153044109633475064853508172868620690301811835963319716866874,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1,FOXM1
