,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
51750|FOXP1,0.000000000000000000000000000000000000000000000000000000000089347802019915729227193996035558190767532996499568828137920139494094049959672621818451984907497412427803064651218000783791848447172414595399084762542069995741933305499110636948591225503772473119153311,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1
49977|BRD4,0.00000000000000000000000000000000000000000000000000000000047093766749390938267548405600114928619843087171587762614274957416403395419918687760685883692659927686395050055417191612415663471493228143432674304020964274661597168388429394392199890783370798990322221,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
55465|NELFA,0.000000000000000000000000000000000000000000000000000000045720054476144295219019920078862976949061345976921726116582877009414934680195531466756905517821897553403205222187133178280194643676747971930094635010008659776852027625064137167564056049957709555798295,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1
46077|TAF1,0.0000000000000000000000000000000000000000000000000000045056011956660556841165136754960061162480201675677365716604918837485733090552599783946511339774871525909070291322716155580389036387827682886023604724610826122961231499567880967685810589359383458803583,Homo sapiens,TAF1,tf,A549,Epithelium,Lung,1
45752|E2F4,0.000000000000000000000000000000000000000000000000000082495034750938908075996094432069144064940903968617110188657999444087890451597708458835396273750761289920268297981206983772545518591432168730772839223794296779564113914043799718701920864897585325911116,Homo sapiens,E2F4,tf,HeLa-S3,Epithelium,Cervix,1
74347|NEUROD1,0.00000000000000000000000000000000000000000000000000045963214010067750735261026950502422859966894958695920494171995713737836059611809905902769103853559156956273897385810553304820891062274594897807993295498885967694070414752761830355471189477544963556105,Homo sapiens,NEUROD1,tf,D-341,None,None,1
55466|NELFA,0.0000000000000000000000000000000000000000000000000036018405438651012402631037872414469233373474804223154067285530257464690661137654819942819942869543194600310121792965816986494086798531210239409574011551933166519963025258885057065830978192939716495165,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,0
56961|GTF2B,0.0000000000000000000000000000000000000000000000000041031678891548734394865937778898242878855680596597865627244337494367861995491237846736545547736108478376822335164011178859232047078795607558012885712312349942452547343021703079337520486187272992530451,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
69456|TP53,0.000000000000000000000000000000000000000000000000015981951630435524187901503672071309249307940354407132379047291438381901101400568176626094913892423903153098334784844629852194609127215267238924315205192012528214160113312023941158495435517790270336879,Homo sapiens,TP53,predicted transcription factor,None,None,Foreskin,1
55666|PAF1,0.000000000000000000000000000000000000000000000000025895969402327452923463461510752938080463504036183642221662150957333289480171144923295622488631520646407097587262395655242528003720296640998550997787867612992888926822912141750128182036430534772144302,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1
69872|AFF4,0.000000000000000000000000000000000000000000000000058502017937913106185086012815286284656687815603316962803703642074512148142116347259296113855354025946698288578704443765590637531401241242538015574617474677153951593271709615476613442727953336557655133,Homo sapiens,AFF4,tf,None,Th1,None,1
55468|NELFA,0.000000000000000000000000000000000000000000000000063202693732842830152089867067173139581701993345748532344062641894681968351831350016117134719660190573749587616757812881681885070373407862405725061303211160912314212772636075730224117656674835783357449,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1
71936|MYC,0.00000000000000000000000000000000000000000000000033661103976163874590381644539642155497596647398536372589264434617877701841683425261731003748426480115865307040516227392188457803203850937406526274103053504700624092269693691566965573991408284157788863,Homo sapiens,MYC,tf,U2OS,None,Bone,1
53346|CDK9,0.00000000000000000000000000000000000000000000000036593747912031049112773612551342406012700696025796329129586730662099986602197120976541731356579629634415911770093769519903283814090289619401988010158792486384467172143900634817796137839910800101230578,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1
41481|E2F1,0.00000000000000000000000000000000000000000000000037539113787828969506285230356183792731854577296881237191038490252212068003088888892476991346045929267596156966013233269460582630774880743249865462404031231121287056798322941750176086915599119602884967,Homo sapiens,E2F1,tf,OCI-Ly1,B cell lymphoma,Bone Marrow,1
52092|TP53,0.00000000000000000000000000000000000000000000000044947481376818503564385988835769990749296527240612990556462667090258210535314571776398164641028254081608498893588446849668353013270185598476819582061008767774834333711690427579414121571231661188869303,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
52091|TP53,0.00000000000000000000000000000000000000000000000057910188361918718372661962066485855196805994113530252359793353648864767410659761074708426469578045473052741869906485755356182981169092060152845428828373134233269974684039358799801590031480013943249854,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
53347|CDK9,0.000000000000000000000000000000000000000000000001146007326303173615238664452255870672243576560195048482291095254330087880334605209480497560592907683693018074522420745322097736086919094118819373134451414738625800589552941565443160398964862545963068,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1
