,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
54126|CEBPB,0.0000000000000000000000000010438526125391307494294192673044175221139670881719297378145896990742054433676060725364675206434301282206176172743730801015796911204271770854089256746541782116119485578266459831363682241476052388725942,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
54125|CEBPB,0.00000000000000000000000017141255466679093293421646692935318062186377602682155416906316343564879561869005317921906591776221588254612053308920950233845930597067007994374461414054078852466950572007553019090123596711584618276423,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
54127|CEBPB,0.0000000000000000000000034424218344046143888932903496430767040394240705691034023589971569915842076709159465436491608911325984819549107077493371516076162264725256102010844988933473177263679967898571634238733493493446670826704,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
68711|BRD4,0.000000000000000000000765637183299270947656026552351025905565381294671235306325226215946804638670332959913066257905426044201128324551001495322068262974372307444543245760500969185732352862501203263709976354730920943892943,Homo sapiens,BRD4,cr,IMR90,None,None,1
55513|YAP1,0.0000000000000000000020224489578603535661596962193750972484324292898255501892470975050906991084711158871468849127225199771052258865926387154812118233172260439464208768747155987499682084398346817252414293098286471307563667,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
1740|FOS,0.0000000000000000000037752778590186318451482945520361829504889092098082983165480965416419369655608446694708756091389186026648445841445476050848693448006734645010831862597580994502072413239460535472852205765172850458440229,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
54241|FOSL2,0.0000000000000000000099279890540969905814654657404304769519387446894370380352288737056720317989272551877971434610207904786035990289783647554992684905731143933562724565243861873724056546447345708861992782643321721312697894,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1
71242|CEBPB,0.000000000000000000020246065422375155538642117608110212406321887159332849181071764678010279613369473967757122297479042777562851732928662441389455708405578544551492598680330236795466259150843371846851132325091546684744592,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
71243|CEBPB,0.000000000000000000037359014174241656992107017064620944933329607142036755174343698036948683418834147319999337445925021245535805316059603111465158216800074841632146121797210201787639116602719157260134461945056312276853486,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
33197|MAX,0.00000000000000000008564056955918731372508502959068981406609925804360992601056175999736510219756959555064957533663061043788213448660343293634991702295240121654829968303638676046783345605615518729401880667401651817804776,Homo sapiens,MAX,tf,U87,None,Brain,1
45861|CEBPB,0.0000000000000000001098069820775550022150122519731076914284351068585847140869820464423959575449365047494687818755318942097997302901587172378618492134934559721421409883840593423053658001264615795637795124509662486725544,Homo sapiens,CEBPB,tf,IMR90,Fibroblast,Lung,1
46346|FOSL2,0.00000000000000000024538096484800248710876009224392112923089250569621338418917196079595309546839008550788801746797759390401028156756300097548257109718505842945665677409711345396867708785842299365066423932923199058854565,Homo sapiens,FOSL2,tf,SK-N-SH,Neuroblastoma cell,Brain,1
73513|BRD4,0.00000000000000000098739155149491443365762320644134112629348263352782492294682143819756038377150956591447096988820487743908453769676637509805597763490060467342114130071219549188533657815603371074282443972543230387933909,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
