,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
37635|ERG,5.0643025656747066e-11,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,0
1740|FOS,7.041258740886415e-11,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
55393|SPI1,1.1451232932663574e-10,Homo sapiens,SPI1,predicted transcription factor,786-O,Epithelium,Kidney,0
70810|MYC,3.935526732592811e-10,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1
51591|SRF,1.0710948915915585e-08,Homo sapiens,SRF,tf,HUES64,Embryonic Stem Cell,Embryo,1
65146|ZBTB14,2.9996222403125026e-08,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1
65186|EGR3,3.549072789611545e-08,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1
74117|RUNX2,7.665569165824881e-08,Homo sapiens,RUNX2,tf,MCF-7,None,None,1
36141|TP63,9.128881199338606e-08,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,0
37608|MYH11,9.557733555357659e-08,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1
65120|ZBTB26,9.892086662116995e-08,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1
5395|SP1,1.5616039456067233e-07,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,None,Colon,1
48085|AR,3.720743371165697e-07,Homo sapiens,AR,tf,HEK293,Epithelium,Embryonic Kidney,1
73970|ZNF202,4.0603543353865303e-07,Homo sapiens,ZNF202,,293T,None,None,1
54612|TEAD1,5.017861709991495e-07,Homo sapiens,TEAD1,tf,SF268,None,None,1
74432|TFAP4,5.670616896606298e-07,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1
45853|FOS,5.731983168954798e-07,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
52091|TP53,6.037706693397077e-07,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
69203|TRIM24,6.853858649390392e-07,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,0
36140|TP63,7.089657078450245e-07,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
76813|NEUROG2,7.98500354377018e-07,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
68970|ESR1,8.243484911446698e-07,Homo sapiens,ESR1,tf,T47D,None,Breast,1
46052|NR3C1,8.360929803912812e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0
52301|TP63,9.849808145000245e-07,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
65147|EGR2,1.020174011305044e-06,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1
53983|PR,1.0255560707593643e-06,Homo sapiens,PR,predicted transcription factor,T47D,Epithelium,Mammary Gland,1
2280|E2F1,1.0980528447664625e-06,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
58083|KDM2B,1.1693219142212446e-06,Homo sapiens,KDM2B,cr,None,Stem cell,Blood,1
1375|CEBPA,1.2385371508271651e-06,Homo sapiens,CEBPA,tf,HepG2,Epithelium,Liver,1
52092|TP53,1.330021294165804e-06,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
37596|TAL1,1.4910555821726537e-06,Homo sapiens,TAL1,tf,ME-1,Leukemia Cell,None,1
55512|YAP1,1.564883099213363e-06,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
33459|ERG,1.6621068255724907e-06,Homo sapiens,ERG,other,None,Hematopoietic Cell,None,1
41737|NR3C1,1.6851291809803785e-06,Homo sapiens,NR3C1,tf,HEK293,Epithelium,Embryonic Kidney,1
41735|NR3C1,1.817320151394576e-06,Homo sapiens,NR3C1,tf,HEK293,Epithelium,Embryonic Kidney,1
71242|CEBPB,1.8870888599296282e-06,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
53296|ERG,1.909821387981859e-06,Homo sapiens,ERG,other,TSU-1621-MT,None,None,1
41831|ZBTB17,1.9694881580155045e-06,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1
65084|SP2,1.979604746503565e-06,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
65111|SP4,1.979604746503565e-06,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1
33569|PR,2.044842527411683e-06,Homo sapiens,PR,predicted transcription factor,AB32,Epithelium,Mammary Gland,1
70805|MYC,2.3708014974922588e-06,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,0
45867|MAZ,2.3708014974922588e-06,Homo sapiens,MAZ,tf,IMR90,Fibroblast,Lung,1
70803|TCF7L1,2.5155021531961444e-06,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1
54125|CEBPB,2.5325679467414724e-06,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
2401|TFAP2A,2.5627002040278965e-06,Homo sapiens,TFAP2A,predicted transcription factor,MCF-7,Epithelium,Breast,1
52300|TP63,2.6063424250701606e-06,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
52302|TP63,2.664142088969677e-06,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
37588|SPI1,2.700318961376283e-06,Homo sapiens,SPI1,predicted transcription factor,ME-1,Leukemia Cell,None,0
44562|EMX1,2.8449969517554936e-06,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1
2172|AR,3.012201467662122e-06,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
64183|BCL3,3.120129905487451e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
72358|RUNX1,3.2155761335676873e-06,Homo sapiens,RUNX1,tf,Kasumi-1,Acute myeloid leukemia,None,1
49036|ERCC6,3.483949804456723e-06,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,Skin,1
58057|NR3C1,3.699152849148555e-06,Homo sapiens,NR3C1,tf,U2OS,None,Bone,1
37639|ERG,3.7611517749150733e-06,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,1
49949|KLF9,3.7925226270537575e-06,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1
37633|ERG,4.287094369364309e-06,Homo sapiens,ERG,other,MCF-7,Epithelium,Breast,1
38115|MYC,4.71722609877179e-06,Homo sapiens,MYC,tf,HeLa,Epithelium,Cervix,1
45848|JUN,4.756177463131426e-06,Homo sapiens,JUN,tf,None,Endothelial Cell,Umbilical Vein,1
33507|ESR1,4.827065465229448e-06,Homo sapiens,ESR1,tf,None,Epithelium,Mammary Gland,1
77299|TRIM25,5.22250428589123e-06,Homo sapiens,TRIM25,,BT-549,None,Breast,1
39719|TET3,5.239634570286254e-06,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,0
64946|BHLHE40,5.557309744368841e-06,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1
48086|AR,5.817017981735952e-06,Homo sapiens,AR,tf,HEK293,Epithelium,Embryonic Kidney,1
6556|ESR1,5.874157484125015e-06,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
74116|RUNX2,5.893322747121798e-06,Homo sapiens,RUNX2,tf,MCF-7,None,None,1
33197|MAX,6.820275946289218e-06,Homo sapiens,MAX,tf,U87,None,Brain,1
48092|AR,6.94267461187788e-06,Homo sapiens,AR,tf,PC-3,Epithelium,Prostate,1
76814|NEUROG2,6.953905062572617e-06,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
51267|AR,6.965152838972149e-06,Homo sapiens,AR,tf,VCaP,Epithelium,Prostate,1
77103|ZNF519,7.090029139770841e-06,Homo sapiens,ZNF519,tf,293T,None,None,1
2171|AR,7.275485234555876e-06,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
65062|ZNF467,7.35806881294972e-06,Homo sapiens,ZNF467,,HEK293,Epithelium,Embryonic Kidney,1
70093|TET2,7.501724247773226e-06,Homo sapiens,TET2,cr,293T,None,None,1
45750|E2F1,7.550200815374244e-06,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1
67614|FOXA1,7.734661487535895e-06,Homo sapiens,FOXA1,tf,CFPAC-1,None,Pancreatic ductal,1
56901|PBX3,7.747110419041075e-06,Homo sapiens,PBX3,tf,SMMC-7721,None,Liver,1
70095|TET2,7.974484370916291e-06,Homo sapiens,TET2,cr,293T,None,None,1
70947|NR3C1,8.394497072220413e-06,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0
74688|GRHL3,8.407956281362772e-06,Homo sapiens,GRHL3,predicted transcription factor,NHEK,Keratinocyte,Skin,1
70804|TCF7L1,8.949202633937206e-06,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1
53979|PR,9.151471381211963e-06,Homo sapiens,PR,predicted transcription factor,T47D,Epithelium,Mammary Gland,1
42637|CREBBP,9.358090618623036e-06,Homo sapiens,CREBBP,cr,HEK293,Epithelium,Embryonic Kidney,1
65179|EGR2,9.447995342285668e-06,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1
74141|ESR1,9.707214720034962e-06,Homo sapiens,ESR1,tf,T47D,None,Breast,1
46298|EGR1,9.738152661350792e-06,Homo sapiens,EGR1,tf,K562,Erythroblast,Bone Marrow,1
44337|E2F1,9.753656824646077e-06,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
52432|WDR5,1.0068721543660982e-05,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1
57090|TRIM28,1.0426479432584514e-05,Homo sapiens,TRIM28,cr,HCT-116,None,Colon,1
51459|FOXA2,1.0847709145340179e-05,Homo sapiens,FOXA2,tf,HUES64,Embryonic Stem Cell,Embryo,1
64333|NR3C1,1.1055606628970987e-05,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
37579|FLI1,1.1537328385132397e-05,Homo sapiens,FLI1,tf,ME-1,Leukemia Cell,None,0
65123|ZFP64,1.1776330234980324e-05,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1
58054|NR3C1,1.2210763626097363e-05,Homo sapiens,NR3C1,tf,U2OS,None,Bone,1
74571|MAZ,1.2268540327803401e-05,Homo sapiens,MAZ,tf,T778,None,None,1
65110|SP4,1.2287856955069992e-05,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1
37056|FLI1,1.2404365710596287e-05,Homo sapiens,FLI1,tf,U937,None,Pleura,1
1374|CEBPA,1.2463013430667895e-05,Homo sapiens,CEBPA,tf,HepG2,Epithelium,Liver,1
71108|AR,1.37357813765394e-05,Homo sapiens,AR,tf,VCaP,Epithelium,Prostate,1
62800|KLF9,1.3908740347706685e-05,Homo sapiens,KLF9,tf,MCF-7,Epithelium,Breast,1
44433|TAL1,1.4083768677839993e-05,Homo sapiens,TAL1,tf,None,None,Cord blood,1
75561|BRD4,1.4194222587614281e-05,Homo sapiens,BRD4,cr,None,None,Retina,1
76810|NEUROG2,1.4350242326921375e-05,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
54241|FOSL2,1.4507891426833493e-05,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1
37169|MYC,1.5273528291434058e-05,Homo sapiens,MYC,tf,MM1.S,B Lymphocyte,Blood,1
77300|TRIM25,1.5537164019789243e-05,Homo sapiens,TRIM25,,BT-549,None,Breast,1
46346|FOSL2,1.7835032470046706e-05,Homo sapiens,FOSL2,tf,SK-N-SH,Neuroblastoma cell,Brain,1
2283|E2F1,1.7917848843341718e-05,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
45239|PHF8,1.7973262482192796e-05,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
8818|PHF8,1.7973262482192796e-05,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
76964|CNOT3,1.8422466772405427e-05,Homo sapiens,CNOT3,tf,HCT-116,Colorectal cancer cell line,None,1
65151|SP1,1.8479361011822863e-05,Homo sapiens,SP1,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
65115|MAZ,1.88532597074798e-05,Homo sapiens,MAZ,tf,HEK293,Epithelium,Embryonic Kidney,1
49980|BRD4,1.888231667133318e-05,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
70561|MYC,1.8998970203084833e-05,Homo sapiens,MYC,tf,U2OS,None,Bone,1
53418|RUNX1,1.9412668070866053e-05,Homo sapiens,RUNX1,tf,Kasumi-1,Myeloblast,Blood,1
72934|GATA4,2.0390601559455792e-05,Homo sapiens,GATA4,tf,None,Cardiomyocyte,None,1
72959|GATA4,2.112217321166244e-05,Homo sapiens,GATA4,tf,None,Cardiomyocyte,None,1
76151|MYC,2.1546614927626465e-05,Homo sapiens,MYC,tf,LNCaP,Epithelium,Prostate,1
52087|TRIM28,2.224938792293034e-05,Homo sapiens,TRIM28,cr,None,Hematopoietic Stem Cell,None,1
71110|AR,2.2834167290706568e-05,Homo sapiens,AR,tf,VCaP,Epithelium,Prostate,1
71243|CEBPB,2.3576674823652845e-05,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
48088|AR,2.372067612785362e-05,Homo sapiens,AR,tf,HEK293,Epithelium,Embryonic Kidney,1
45895|CCNT2,2.3756806536117573e-05,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1
53347|CDK9,2.379298911851939e-05,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1
44765|TP63,2.386551108895246e-05,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,Foreskin,0
43684|KDM4C,2.4047734028087094e-05,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1
53982|PR,2.434203709519978e-05,Homo sapiens,PR,predicted transcription factor,T47D,Epithelium,Mammary Gland,1
45778|MAX,2.4527706993364278e-05,Homo sapiens,MAX,tf,HeLa-S3,Epithelium,Cervix,1
58506|WDR5,2.5092805108719398e-05,Homo sapiens,WDR5,cr,BE2-C,Neuroblast,Brain,1
73716|KMT2A,2.578721486073848e-05,Homo sapiens,KMT2A,not sure,SEM,B Lymphocyte,None,1
58074|KDM2B,2.614121172719842e-05,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,0
65197|KLF15,2.626023054089846e-05,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1
40217|BRD4,2.6539941152951086e-05,Homo sapiens,BRD4,cr,U87,None,Brain,1
71029|TP63,2.6944428823511834e-05,Homo sapiens,TP63,predicted transcription factor,HaCaT,Keratinocyte,None,1
48097|AR,2.7189917788071186e-05,Homo sapiens,AR,tf,PC-3,Epithelium,Prostate,1
74657|ARID3A,2.7272217275021535e-05,Homo sapiens,ARID3A,tf,HepG2,Epithelium,Liver,1
55389|SPI1,2.7478999751695946e-05,Homo sapiens,SPI1,predicted transcription factor,786-O,Epithelium,Kidney,1
45745|MYC,2.768726698597729e-05,Homo sapiens,MYC,tf,HeLa-S3,Epithelium,Cervix,1
76149|MYC,2.7939161632930833e-05,Homo sapiens,MYC,tf,LNCaP,Epithelium,Prostate,1
73535|CEBPB,2.8406616727115136e-05,Homo sapiens,CEBPB,tf,SUM159PT,None,Breast,1
63081|FOSL2,2.9363841484312325e-05,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
1314|PHF8,2.9898758854677014e-05,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1
45898|E2F6,3.0305988360506978e-05,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,0
4718|TP63,3.0996397648985035e-05,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,Skin,0
65129|ZNF341,3.155941895748451e-05,Homo sapiens,ZNF341,,HEK293,Epithelium,Embryonic Kidney,1
44313|E2F1,3.160677183413763e-05,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,0
73526|BRD4,3.20359848297269e-05,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
69456|TP53,3.208401426836443e-05,Homo sapiens,TP53,predicted transcription factor,None,None,Foreskin,1
65214|GLIS1,3.261685614199484e-05,Homo sapiens,GLIS1,tf,HEK293,Epithelium,Embryonic Kidney,1
55466|NELFA,3.2812685087691936e-05,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,0
73524|BRD4,3.3207686044067606e-05,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
51627|MYC,3.421496795402428e-05,Homo sapiens,MYC,tf,HUES64,Embryonic Stem Cell,Embryo,0
1743|GATA2,3.5514748318711114e-05,Homo sapiens,GATA2,tf,None,Endothelial Cell,Umbilical Vein,1
1741|FOS,3.5886973753423206e-05,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
64945|BHLHE40,3.610132772789528e-05,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1
48093|AR,3.664252333622786e-05,Homo sapiens,AR,tf,PC-3,Epithelium,Prostate,1
44761|TP63,3.708099529700436e-05,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,Foreskin,1
44326|AR,3.752442616090105e-05,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
44435|TAL1,3.8142337029840405e-05,Homo sapiens,TAL1,tf,None,None,Cord blood,1
46102|ZBTB7A,3.819898531942408e-05,Homo sapiens,ZBTB7A,predicted transcription factor,ECC-1,Epithelium,Endometrium,1
69202|TRIM24,3.8483422062984474e-05,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,0
71807|FOXA1,3.911624772173061e-05,Homo sapiens,FOXA1,tf,None,None,Breast,1
76818|NEUROG2,3.94071366630012e-05,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
35832|CTCF,3.9465559330902174e-05,Homo sapiens,CTCF,tf,GM19240,Lymphoblastoid,Blood,1
53960|ESR1,4.131781003323591e-05,Homo sapiens,ESR1,tf,T47D,Epithelium,Mammary Gland,1
64927|HES2,4.287109718334462e-05,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
63667|CEBPB,4.4153285452875566e-05,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
64861|EGR2,4.428347802322755e-05,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1
52551|SMARCA4,4.4807883849133035e-05,Homo sapiens,SMARCA4,cr,501-Mel,Melanoma Cell,None,1
58189|TP63,4.54048508807689e-05,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
2402|TFAP2A,4.662139371301825e-05,Homo sapiens,TFAP2A,predicted transcription factor,MCF-7,Epithelium,Breast,1
64119|HES2,4.71027552202894e-05,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
64016|CEBPB,4.7310486469401396e-05,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
9510|TFAP2C,4.7938883156650507e-05,Homo sapiens,TFAP2C,predicted transcription factor,SKBR-3,None,Mammary Gland,1
33571|PR,4.871762783117786e-05,Homo sapiens,PR,predicted transcription factor,AB32,Epithelium,Mammary Gland,1
53873|MEF2B,4.871762783117786e-05,Homo sapiens,MEF2B,tf,HEK293A,None,None,1
2279|E2F1,4.893207662180689e-05,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
48182|AR,4.965336044779276e-05,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
51455|FOXA2,4.9798816529611184e-05,Homo sapiens,FOXA2,tf,HUES64,Embryonic Stem Cell,Embryo,1
56819|TFAP2A,5.0902628697067024e-05,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1
33174|MYC,5.1051536609852e-05,Homo sapiens,MYC,tf,U87,None,Brain,1
50260|AR,5.135058676188518e-05,Homo sapiens,AR,tf,VCaP,Epithelium,Prostate,1
2320|FOXA1,5.172672476291331e-05,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1
35323|GRHL2,5.3335083895764166e-05,Homo sapiens,GRHL2,tf,None,Epithelium,Bronchia,1
64555|IKZF2,5.435426043170011e-05,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1
36842|FOXA1,5.459205050213316e-05,Homo sapiens,FOXA1,tf,MDA-MB-453,Epithelium,Mammary Gland,1
53984|PR,5.475112211071024e-05,Homo sapiens,PR,predicted transcription factor,T47D,Epithelium,Mammary Gland,1
77098|ZNF534,5.5795795055414086e-05,Homo sapiens,ZNF534,tf,293T,None,None,1
4719|TP63,5.5795795055414086e-05,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,Skin,1
63231|CEBPB,5.5958173266197534e-05,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
