,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
1740|FOS,1.4340828276805148e-12,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
37635|ERG,4.519648716997982e-10,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,0
70810|MYC,4.20307006860679e-09,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1
55393|SPI1,1.5171757462423364e-08,Homo sapiens,SPI1,predicted transcription factor,786-O,Epithelium,Kidney,0
45853|FOS,4.926251272391003e-08,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
37608|MYH11,9.77939877232618e-08,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1
55512|YAP1,1.715233413341479e-07,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
1375|CEBPA,2.7957772890766355e-07,Homo sapiens,CEBPA,tf,HepG2,Epithelium,Liver,1
65120|ZBTB26,2.8899517398864793e-07,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1
54125|CEBPB,3.064975397669575e-07,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
63081|FOSL2,3.574394750206776e-07,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
74117|RUNX2,3.6601888835621413e-07,Homo sapiens,RUNX2,tf,MCF-7,None,None,1
36141|TP63,3.775378865956578e-07,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,0
54241|FOSL2,4.7107130231957283e-07,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1
33569|PR,4.753455925967864e-07,Homo sapiens,PR,predicted transcription factor,AB32,Epithelium,Mammary Gland,1
65146|ZBTB14,5.16460967285294e-07,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1
51591|SRF,7.5983429370537e-07,Homo sapiens,SRF,tf,HUES64,Embryonic Stem Cell,Embryo,1
70947|NR3C1,9.132221142412635e-07,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0
48085|AR,9.3108543578027e-07,Homo sapiens,AR,tf,HEK293,Epithelium,Embryonic Kidney,1
33459|ERG,9.884469569559671e-07,Homo sapiens,ERG,other,None,Hematopoietic Cell,None,1
73535|CEBPB,1.045524583278992e-06,Homo sapiens,CEBPB,tf,SUM159PT,None,Breast,1
71242|CEBPB,1.3580014968781268e-06,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
37596|TAL1,1.5065888585441532e-06,Homo sapiens,TAL1,tf,ME-1,Leukemia Cell,None,1
1374|CEBPA,2.0240217195238947e-06,Homo sapiens,CEBPA,tf,HepG2,Epithelium,Liver,1
56670|AR,2.215190899676555e-06,Homo sapiens,AR,tf,LHSAR,Epithelium,Prostate,1
53983|PR,2.700318961376283e-06,Homo sapiens,PR,predicted transcription factor,T47D,Epithelium,Mammary Gland,1
6571|FOXA1,2.902969445667214e-06,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1
6570|FOXA1,2.927456871946361e-06,Homo sapiens,FOXA1,tf,T47D,Epithelium,Mammary Gland,1
70803|TCF7L1,3.4723521303134286e-06,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1
37588|SPI1,3.7925226270537575e-06,Homo sapiens,SPI1,predicted transcription factor,ME-1,Leukemia Cell,None,0
71807|FOXA1,3.7925226270537575e-06,Homo sapiens,FOXA1,tf,None,None,Breast,1
33571|PR,3.843236975684849e-06,Homo sapiens,PR,predicted transcription factor,AB32,Epithelium,Mammary Gland,1
58083|KDM2B,3.920525990683807e-06,Homo sapiens,KDM2B,cr,None,Stem cell,Blood,1
64946|BHLHE40,5.713637373978261e-06,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1
54126|CEBPB,5.83600527630991e-06,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
53874|MEF2B,6.118056885984518e-06,Homo sapiens,MEF2B,tf,HEK293A,None,None,1
46052|NR3C1,6.128011138725075e-06,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0
73970|ZNF202,6.198124915844971e-06,Homo sapiens,ZNF202,,293T,None,None,1
67614|FOXA1,6.465309113373034e-06,Homo sapiens,FOXA1,tf,CFPAC-1,None,Pancreatic ductal,1
52091|TP53,6.80925144233017e-06,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
52500|JUN,7.322566984900955e-06,Homo sapiens,JUN,tf,None,None,Coronary artery smooth muscle,1
48086|AR,7.635754333223303e-06,Homo sapiens,AR,tf,HEK293,Epithelium,Embryonic Kidney,1
76810|NEUROG2,7.8347893057546e-06,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
52301|TP63,8.461999054499201e-06,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
45848|JUN,8.920657163866824e-06,Homo sapiens,JUN,tf,None,Endothelial Cell,Umbilical Vein,1
69203|TRIM24,9.078737662637093e-06,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,0
76818|NEUROG2,9.89425614233864e-06,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
36140|TP63,9.925761488493774e-06,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
67503|GATA3,9.973198690211539e-06,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1
32784|ATF3,1.021364092276961e-05,Homo sapiens,ATF3,predicted transcription factor,None,Glioblastoma Multiforme Stem Like,None,1
2171|AR,1.0344123504211486e-05,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
41737|NR3C1,1.0694233874431155e-05,Homo sapiens,NR3C1,tf,HEK293,Epithelium,Embryonic Kidney,1
41735|NR3C1,1.0813423410764452e-05,Homo sapiens,NR3C1,tf,HEK293,Epithelium,Embryonic Kidney,1
64945|BHLHE40,1.1320814200428656e-05,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1
53982|PR,1.1320814200428656e-05,Homo sapiens,PR,predicted transcription factor,T47D,Epithelium,Mammary Gland,1
74688|GRHL3,1.1338708309162136e-05,Homo sapiens,GRHL3,predicted transcription factor,NHEK,Keratinocyte,Skin,1
46374|ESR1,1.1464722857808783e-05,Homo sapiens,ESR1,tf,T47D,Epithelium,Mammary Gland,1
76814|NEUROG2,1.1720761391679329e-05,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
74116|RUNX2,1.1794908825024881e-05,Homo sapiens,RUNX2,tf,MCF-7,None,None,1
2172|AR,1.2020038419290009e-05,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
51267|AR,1.2700252646267324e-05,Homo sapiens,AR,tf,VCaP,Epithelium,Prostate,1
63080|FOSL2,1.3522457546377327e-05,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
2401|TFAP2A,1.4172066134242416e-05,Homo sapiens,TFAP2A,predicted transcription factor,MCF-7,Epithelium,Breast,1
52302|TP63,1.4260889698997937e-05,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
64333|NR3C1,1.4944136939708718e-05,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
55513|YAP1,1.5202368808921833e-05,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
76964|CNOT3,1.5928364730716082e-05,Homo sapiens,CNOT3,tf,HCT-116,Colorectal cancer cell line,None,1
39365|SMAD3,1.600274915056731e-05,Homo sapiens,SMAD3,tf,LX2,Hepatic Stellate Cell,None,1
52501|JUND,1.6481570030977976e-05,Homo sapiens,JUND,tf,None,None,Coronary artery smooth muscle,1
5395|SP1,1.660981954435483e-05,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,None,Colon,1
46346|FOSL2,1.833743714167674e-05,Homo sapiens,FOSL2,tf,SK-N-SH,Neuroblastoma cell,Brain,1
56669|AR,1.9234332736156105e-05,Homo sapiens,AR,tf,LHSAR,Epithelium,Prostate,1
52300|TP63,2.1284472619423034e-05,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
71243|CEBPB,2.1382419413447348e-05,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
64670|CEBPB,2.1811818046848853e-05,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
53877|MEF2B,2.2522786307639516e-05,Homo sapiens,MEF2B,tf,HEK293A,None,None,1
48092|AR,2.2764620715517472e-05,Homo sapiens,AR,tf,PC-3,Epithelium,Prostate,1
54612|TEAD1,2.2799368854951434e-05,Homo sapiens,TEAD1,tf,SF268,None,None,1
64399|CEBPB,2.372067612785362e-05,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
77299|TRIM25,2.4268142863811783e-05,Homo sapiens,TRIM25,,BT-549,None,Breast,1
57090|TRIM28,2.4453278503460942e-05,Homo sapiens,TRIM28,cr,HCT-116,None,Colon,1
64183|BCL3,2.4940917398235024e-05,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
65186|EGR3,2.5865485998394388e-05,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1
37633|ERG,2.7189917788071186e-05,Homo sapiens,ERG,other,MCF-7,Epithelium,Breast,1
51455|FOXA2,2.7645494279360534e-05,Homo sapiens,FOXA2,tf,HUES64,Embryonic Stem Cell,Embryo,1
67495|GATA3,2.849240057399643e-05,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1
70805|MYC,2.8707934962032635e-05,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,0
33221|ESR1,2.9319676533114484e-05,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
64016|CEBPB,2.9808969779659236e-05,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
1743|GATA2,2.9988803991628446e-05,Homo sapiens,GATA2,tf,None,Endothelial Cell,Umbilical Vein,1
44435|TAL1,3.0397194274813288e-05,Homo sapiens,TAL1,tf,None,None,Cord blood,1
48093|AR,3.1276708988505034e-05,Homo sapiens,AR,tf,PC-3,Epithelium,Prostate,1
68970|ESR1,3.271463193599332e-05,Homo sapiens,ESR1,tf,T47D,None,Breast,1
52092|TP53,3.2911016334360504e-05,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
62938|CEBPB,3.296028647420036e-05,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
64472|NR3C1,3.315806597120766e-05,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
76813|NEUROG2,3.390978752353131e-05,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
48097|AR,3.47812265981124e-05,Homo sapiens,AR,tf,PC-3,Epithelium,Prostate,1
44433|TAL1,3.691598999227486e-05,Homo sapiens,TAL1,tf,None,None,Cord blood,1
67598|FOXA1,3.719138607488156e-05,Homo sapiens,FOXA1,tf,CFPAC-1,None,Pancreatic ductal,1
63153|CEBPB,3.8312520643683685e-05,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
1741|FOS,3.85405492044645e-05,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
33510|FOXA1,4.1624148029305685e-05,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1
6556|ESR1,4.280792042837145e-05,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
65062|ZNF467,4.299771508777637e-05,Homo sapiens,ZNF467,,HEK293,Epithelium,Embryonic Kidney,1
