,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
65146|ZBTB14,9.172489193500985e-14,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1
37635|ERG,9.22397281304054e-13,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,0
70810|MYC,9.818979236497647e-13,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1
77149|ZNF282,1.2599005362210255e-12,Homo sapiens,ZNF282,tf,293T,None,None,1
65120|ZBTB26,2.6629855479080857e-12,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1
73970|ZNF202,1.1427568610922316e-11,Homo sapiens,ZNF202,,293T,None,None,1
44332|E2F1,5.3461075060776704e-11,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
53300|RARA,6.084361892815224e-10,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1
37633|ERG,8.645782771861181e-10,Homo sapiens,ERG,other,MCF-7,Epithelium,Breast,1
70815|SP1,1.0644485802573196e-09,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1
75559|BRD4,1.1533412521870133e-09,Homo sapiens,BRD4,cr,None,None,Retina,1
74688|GRHL3,1.4559332127992363e-09,Homo sapiens,GRHL3,predicted transcription factor,NHEK,Keratinocyte,Skin,1
76149|MYC,3.286037698022117e-09,Homo sapiens,MYC,tf,LNCaP,Epithelium,Prostate,1
37604|CBFB,3.350658271034987e-09,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1
37057|FLI1,4.2021214310177576e-09,Homo sapiens,FLI1,tf,U937,None,Pleura,1
37608|MYH11,5.195473901033619e-09,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1
58086|KDM2B,5.228887150581983e-09,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,1
57090|TRIM28,5.792775909174e-09,Homo sapiens,TRIM28,cr,HCT-116,None,Colon,1
33459|ERG,6.62321259061902e-09,Homo sapiens,ERG,other,None,Hematopoietic Cell,None,1
45754|E2F1,6.665515657608591e-09,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1
70093|TET2,8.429245054974661e-09,Homo sapiens,TET2,cr,293T,None,None,1
67768|NFE2,8.866308102224097e-09,Homo sapiens,NFE2,tf,F5,Erythroid Progenitor Cell,Fetal Liver,1
37056|FLI1,9.035815543023758e-09,Homo sapiens,FLI1,tf,U937,None,Pleura,1
55393|SPI1,9.503365235307365e-09,Homo sapiens,SPI1,predicted transcription factor,786-O,Epithelium,Kidney,0
58079|KDM2B,1.0313662473017174e-08,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,1
58083|KDM2B,1.070989882874309e-08,Homo sapiens,KDM2B,cr,None,Stem cell,Blood,1
65084|SP2,1.1051349400386985e-08,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
58074|KDM2B,1.4730704738489907e-08,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,0
37639|ERG,1.5385911415725545e-08,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,1
45750|E2F1,1.6678524168568332e-08,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1
43684|KDM4C,1.774392138669891e-08,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1
58940|NRF1,2.0076290859149115e-08,Homo sapiens,NRF1,tf,HCC1954,Epithelium,Mammary Gland,1
37619|RUNX1,2.0450847050766843e-08,Homo sapiens,RUNX1,tf,ME-1,Leukemia Cell,None,1
70095|TET2,2.3993697681913882e-08,Homo sapiens,TET2,cr,293T,None,None,1
36844|MYC,2.4589059911866187e-08,Homo sapiens,MYC,tf,MDA-MB-453,Epithelium,Mammary Gland,1
37588|SPI1,2.582304230068565e-08,Homo sapiens,SPI1,predicted transcription factor,ME-1,Leukemia Cell,None,0
58506|WDR5,2.6951841909499884e-08,Homo sapiens,WDR5,cr,BE2-C,Neuroblast,Brain,1
41574|BRD1,2.7450120473418198e-08,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1
47276|KDM5B,2.847359894440874e-08,Homo sapiens,KDM5B,cr,SUM185PE,Epithelium,Mammary Gland,1
37584|TBP,3.3964835052199124e-08,Homo sapiens,TBP,tf,ME-1,Leukemia Cell,None,1
75562|BRD4,4.2989587524544595e-08,Homo sapiens,BRD4,cr,None,None,Retina,1
37583|ERG,4.2989587524544595e-08,Homo sapiens,ERG,other,ME-1,Leukemia Cell,None,1
39719|TET3,5.629845024136582e-08,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,0
44321|E2F1,5.904922874095649e-08,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,0
73716|KMT2A,6.083403442199206e-08,Homo sapiens,KMT2A,not sure,SEM,B Lymphocyte,None,1
77148|ZNF282,6.083403442199206e-08,Homo sapiens,ZNF282,tf,293T,None,None,1
37596|TAL1,6.650723506464548e-08,Homo sapiens,TAL1,tf,ME-1,Leukemia Cell,None,1
53347|CDK9,6.932675063562549e-08,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1
65186|EGR3,7.355604081975434e-08,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1
44336|E2F1,7.53167148385245e-08,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
76496|BRPF3,8.132490110273973e-08,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1
44333|E2F1,8.524987094671053e-08,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
8820|RBBP5,8.625937092776588e-08,Homo sapiens,RBBP5,cr,H1,Embryonic Stem Cell,Embryo,1
8482|KAT7,9.420779521523088e-08,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1
51591|SRF,9.758153116353934e-08,Homo sapiens,SRF,tf,HUES64,Embryonic Stem Cell,Embryo,1
48576|KDM6B,1.0653468541054914e-07,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1
45867|MAZ,1.1293908788108085e-07,Homo sapiens,MAZ,tf,IMR90,Fibroblast,Lung,1
36141|TP63,1.246896306918846e-07,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,0
70805|MYC,1.2688233259776534e-07,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,0
77103|ZNF519,1.5271345916368265e-07,Homo sapiens,ZNF519,tf,293T,None,None,1
45411|PHF8,1.733439079600395e-07,Homo sapiens,PHF8,cr,K562,Erythroblast,Bone Marrow,1
8789|PHF8,1.733439079600395e-07,Homo sapiens,PHF8,cr,K562,Erythroblast,Bone Marrow,1
52092|TP53,1.7942181650203248e-07,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
69201|TRIM24,1.857051623636833e-07,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,1
5395|SP1,1.9441407856046685e-07,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,None,Colon,1
55667|PAF1,1.9665213362347648e-07,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1
57092|HEXIM1,1.97780463884934e-07,Homo sapiens,HEXIM1,other,HCT-116,None,Colon,1
70806|MYC,2.0120306273927036e-07,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,0
33458|ERG,2.0703476807599617e-07,Homo sapiens,ERG,other,None,Hematopoietic Cell,None,1
67532|BRD4,2.4421265454873937e-07,Homo sapiens,BRD4,cr,COLO-741,None,None,1
72352|RUNX1,2.4840713985716027e-07,Homo sapiens,RUNX1,tf,Kasumi-1,Acute myeloid leukemia,None,1
74909|POLR3D,2.526710603503562e-07,Homo sapiens,POLR3D,tf,THP-1,Monocyte,None,0
45980|MYC,2.9938038068578696e-07,Homo sapiens,MYC,tf,MCF-7,Epithelium,Breast,1
37587|GATA2,3.1317885098442435e-07,Homo sapiens,GATA2,tf,ME-1,Leukemia Cell,None,0
55465|NELFA,3.2030596485174114e-07,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1
2279|E2F1,3.2392788854998366e-07,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
2280|E2F1,3.3503203699664917e-07,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
