,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
65146|ZBTB14,1.9789725413943415e-13,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1
37635|ERG,2.3712143359944093e-12,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,0
70810|MYC,2.860545134097947e-12,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1
77149|ZNF282,3.1635805086693836e-12,Homo sapiens,ZNF282,tf,293T,None,None,1
65120|ZBTB26,5.70676839117823e-12,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1
73970|ZNF202,3.188138641974092e-11,Homo sapiens,ZNF202,,293T,None,None,1
44332|E2F1,9.866757411103322e-11,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
45754|E2F1,1.382981174025133e-09,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1
53300|RARA,1.8166975146449715e-09,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1
39719|TET3,2.2834129587145924e-09,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,0
45750|E2F1,2.5148974014399528e-09,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1
37633|ERG,2.5904336453663745e-09,Homo sapiens,ERG,other,MCF-7,Epithelium,Breast,1
77103|ZNF519,2.5928880709180646e-09,Homo sapiens,ZNF519,tf,293T,None,None,1
70815|SP1,3.1860981630771334e-09,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1
75559|BRD4,3.424188987910526e-09,Homo sapiens,BRD4,cr,None,None,Retina,1
74688|GRHL3,4.246698381837888e-09,Homo sapiens,GRHL3,predicted transcription factor,NHEK,Keratinocyte,Skin,1
40350|AR,7.1318960181976365e-09,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,0
42682|IRX5,7.1318960181976365e-09,Homo sapiens,IRX5,tf,LoVo,None,Colon,0
44325|E2F1,7.272335178498679e-09,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
55553|MEF2B,8.768008208370759e-09,Homo sapiens,MEF2B,tf,None,B Lymphocyte,None,0
76149|MYC,9.412920165541294e-09,Homo sapiens,MYC,tf,LNCaP,Epithelium,Prostate,1
37604|CBFB,9.991152127852843e-09,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1
37057|FLI1,1.242825303782169e-08,Homo sapiens,FLI1,tf,U937,None,Pleura,1
37608|MYH11,1.3585518932046625e-08,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1
57090|TRIM28,1.506050084643107e-08,Homo sapiens,TRIM28,cr,HCT-116,None,Colon,1
58086|KDM2B,1.512778025070105e-08,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,1
