,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
55512|YAP1,2.977007529381126e-12,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
54126|CEBPB,1.66269775725425e-11,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
58994|FUS,1.1080952821984624e-10,Homo sapiens,FUS,other,HEK293,Epithelium,Embryonic Kidney,0
54127|CEBPB,5.794635882239163e-10,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
54611|TEAD1,8.09228462017586e-10,Homo sapiens,TEAD1,tf,SF268,None,None,1
76815|NEUROG2,1.1184839165956362e-09,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
55513|YAP1,1.667177618180915e-09,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
76814|NEUROG2,2.0423515656453617e-09,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
71243|CEBPB,4.065289160859464e-09,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
56535|TEAD1,5.289143789610762e-09,Homo sapiens,TEAD1,tf,None,None,None,1
54676|YAP1,9.77684089242814e-09,Homo sapiens,YAP1,other,NCI-H2052,Epithelium,Lung,1
39365|SMAD3,1.0352393109425151e-08,Homo sapiens,SMAD3,tf,LX2,Hepatic Stellate Cell,None,1
71242|CEBPB,1.4117512492362039e-08,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
76817|NEUROG2,1.5143286569152536e-08,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
5206|TP63,1.5362346506009317e-08,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,Skin,1
76816|NEUROG2,1.5768263084137146e-08,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
56669|AR,1.6636560240534948e-08,Homo sapiens,AR,tf,LHSAR,Epithelium,Prostate,1
54240|PGR,2.984354885438023e-08,Homo sapiens,PGR,tf,None,Stromal Cell,Endometrium,1
54241|FOSL2,6.601393259808574e-08,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1
52302|TP63,7.24964689946539e-08,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
52301|TP63,7.702695825617667e-08,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1
54675|YAP1,8.321401212540991e-08,Homo sapiens,YAP1,other,NCI-H2052,Epithelium,Lung,1
46351|JUND,8.368388737522992e-08,Homo sapiens,JUND,tf,SK-N-SH,Neuroblastoma cell,Brain,1
76818|NEUROG2,8.610597845848389e-08,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
39770|PR,1.3631064499364243e-07,Homo sapiens,PR,predicted transcription factor,None,Leiomyoma Cell,None,1
76810|NEUROG2,1.6455522250380383e-07,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
56670|AR,2.0369819814236578e-07,Homo sapiens,AR,tf,LHSAR,Epithelium,Prostate,1
76813|NEUROG2,2.690645753977705e-07,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
4719|TP63,2.8551895603357025e-07,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,Skin,1
45861|CEBPB,3.109339783424758e-07,Homo sapiens,CEBPB,tf,IMR90,Fibroblast,Lung,1
50899|LHX2,4.157688212047539e-07,Homo sapiens,LHX2,tf,6540 cells,Epithelium,None,1
76811|NEUROG2,4.2865828414617724e-07,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
45561|CTCF,4.610621187062236e-07,Homo sapiens,CTCF,tf,AG04449,Fibroblast,Skin,1
