,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
54611|TEAD1,7.538053578656007e-08,Homo sapiens,TEAD1,tf,SF268,None,None,1
71243|CEBPB,1.2093331977717e-07,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
55512|YAP1,1.511260901285201e-07,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
71242|CEBPB,6.777924376108101e-06,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
55513|YAP1,1.4660029726750682e-05,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
56535|TEAD1,1.8883635915858456e-05,Homo sapiens,TEAD1,tf,None,None,None,1
54612|TEAD1,1.9486392627152686e-05,Homo sapiens,TEAD1,tf,SF268,None,None,1
55297|TEAD4,3.764094181773035e-05,Homo sapiens,TEAD4,tf,MDA-MB-231,Epithelium,Breast,1
5206|TP63,7.223806881628448e-05,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,Skin,1
76814|NEUROG2,8.195619703764453e-05,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
56634|JUN,0.00010029341786978005,Homo sapiens,JUN,tf,MDA-MB-231,Epithelium,Breast,1
56633|JUN,0.00010486134935763154,Homo sapiens,JUN,tf,MDA-MB-231,Epithelium,Breast,1
56666|HOXB13,0.00014053426967923832,Homo sapiens,HOXB13,tf,LHSAR,Epithelium,Prostate,1
62718|FOSL2,0.00016720335676169684,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
56543|TEAD4,0.00018113307207658004,Homo sapiens,TEAD4,tf,HuCCT1,None,None,1
1740|FOS,0.00022084817246935653,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
45864|MAFK,0.0002529540972477236,Homo sapiens,MAFK,tf,IMR90,Fibroblast,Lung,1
46081|NR3C1,0.0002583230227569506,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
41391|TEAD4,0.0002693809795883435,Homo sapiens,TEAD4,tf,SNU216,Epithelium,None,1
63298|FOSL2,0.0002825580380996036,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
54126|CEBPB,0.0003355245623650446,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
55294|WWTR1,0.0003425070700475932,Homo sapiens,WWTR1,other,MDA-MB-231,Epithelium,Breast,1
46352|MEF2A,0.0003941476899978009,Homo sapiens,MEF2A,tf,SK-N-SH,Neuroblastoma cell,Brain,1
63984|FOSL2,0.0004811321428527076,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
70942|NR3C1,0.0005109436445090366,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
64473|NR3C1,0.0005242359422970912,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1
41389|TEAD4,0.0005242359422970912,Homo sapiens,TEAD4,tf,MKN28,Epithelium,None,1
39365|SMAD3,0.0005302457249845744,Homo sapiens,SMAD3,tf,LX2,Hepatic Stellate Cell,None,1
56632|JUN,0.0005363191916620266,Homo sapiens,JUN,tf,MDA-MB-231,Epithelium,Breast,1
56667|HOXB13,0.0005757597024514641,Homo sapiens,HOXB13,tf,LHSAR,Epithelium,Prostate,1
64790|FOSL2,0.0006301556608289519,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
