,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
54127|CEBPB,1.0660144988960951e-10,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
50411|PPARG,1.9011148211234286e-10,Homo sapiens,PPARG,tf,hMADS-3,Adipocyte,Adipose,1
53598|RELA,2.248951025407564e-10,Homo sapiens,RELA,tf,None,Adipocyte,None,1
53594|MED1,1.4880555676555218e-09,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
54126|CEBPB,2.25280155641272e-09,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
39025|BRD4,2.5168450101809015e-09,Homo sapiens,BRD4,cr,U87,None,Brain,1
53599|RELA,5.075794562436897e-09,Homo sapiens,RELA,tf,None,Adipocyte,None,1
45762|CEBPB,7.269550073019104e-09,Homo sapiens,CEBPB,tf,HeLa-S3,Epithelium,Cervix,1
45861|CEBPB,9.319750249314751e-09,Homo sapiens,CEBPB,tf,IMR90,Fibroblast,Lung,1
41374|PR,1.530438420438429e-08,Homo sapiens,PR,predicted transcription factor,None,Endothelial Cell,Umbilical Vein,0
50690|MED1,1.5516317730668305e-08,Homo sapiens,MED1,predicted transcription factor,hMADS-3,Adipocyte,Adipose,1
39978|TFAP2C,2.1253000803689304e-08,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1
68711|BRD4,3.6893104460311577e-08,Homo sapiens,BRD4,cr,IMR90,None,None,1
46362|TCF12,3.881505866720758e-08,Homo sapiens,TCF12,tf,SK-N-SH,Neuroblastoma cell,Brain,1
71242|CEBPB,4.849471102463809e-08,Homo sapiens,CEBPB,tf,None,Osteoblast,None,1
67518|GATA3,5.30598290859885e-08,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1
49977|BRD4,5.6008841231580675e-08,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
46377|REST,5.616766157734432e-08,Homo sapiens,REST,tf,U87,None,Brain,1
40217|BRD4,7.305548982428078e-08,Homo sapiens,BRD4,cr,U87,None,Brain,1
