,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
32889|FOXM1,4.1414474289306840926658013036278474985345307259091026762058024901099708418210767384871119474562908078785441553004746383448621841209124732155110658193527654202680870311950990850099951068569033412865586e-114,Homo sapiens,FOXM1,tf,U2OS,None,Bone,1
63740|E2F4,5.3825559162611231391347255250286206099353315626482927750490714986868782984115936432619173631807676404337642781962922726891425995885892913202825850849052802133679129740629335783721122256326553811583448e-101,Homo sapiens,E2F4,tf,MCF-7,Epithelium,Breast,0
56251|MYBL2,1.2413437071368869764806200472846791468911267242990902726164727447076209995808444160288168039903384365020600574670211170465313854965574933863988424722368142778091630006477320939756943617755932779466022e-94,Homo sapiens,MYBL2,tf,None,Epithelium,Mammary Gland,1
63739|E2F4,1.548864990387949768038348258097965876896466265496159306641165317173288757875809012630757135495199356796813997708175767522530066086346548893761528875012329663601480962463156624230970565983094296655935e-87,Homo sapiens,E2F4,tf,MCF-7,Epithelium,Breast,1
56250|FOXM1,6.3589793372507048392065792125328940275216778030901320618609935090492880833998799118376172581026529257676973598737322432249168392770451030624816708695106587485161996276870337367054324450489322201713764e-74,Homo sapiens,FOXM1,tf,None,Epithelium,Mammary Gland,0
43195|FOXM1,0.000000000000000000000000000000000000000000000000000000000000000011595653079217721309825651004521433066985902745830777106735723980364498385876110457775978591959398225138459799249802964193501463374976876616842772036081641240581372658541003934269647118825642020632497,Homo sapiens,FOXM1,tf,HeLa,Epithelium,Cervix,1
36812|E2F4,0.000000000000000000000000000000000000000000000000000000000000000061069565110285008596410766425864246894721854517146688051797392506892200511585429728298751698876247620252366623710098985593518368031920534989397349571786957993364897646029940723734301161478290333607926,Homo sapiens,E2F4,tf,MCF-7,Epithelium,Breast,1
49480|E2F4,0.00000000000000000000000000000000000000000000000000000000000035367223899990537189122266495509092348423517297652722695374974191573324333349078152699194487203789306580110025665721506595573338577635160330459561401571871438803249889544577093714365632542043719741352,Homo sapiens,E2F4,tf,None,Retinal pigment cell,None,1
53252|FOXM1,0.000000000000000000000000000000000000000000000000000000000033158503916504779843789740962621020784900736372669449830067865749879725182832713458323532867832472331442450205003417684446661614562725607380502894073603856402937823149223401641708368767346321514816298,Homo sapiens,FOXM1,tf,HEK293,Epithelium,Embryonic Kidney,1
542|E2F4,0.00000000000000000000000000000000000000000000000000000000055111363246602177882030870440452873995879172927330895175931223066178451711372146130663237353322339412642281357766598857654738643677548568799459765953983876666962195052179969970833033744398796568139124,Homo sapiens,E2F4,tf,GM06990,B Lymphocyte,Blood,0
39484|FOXM1,0.0000000000000000000000000000000000000000000000000002359581466303714596009883644283019214822437192077672434239476594486603232034500419467104710526298430512045219527227484008504063894676430552763199748930748049301537586057351250674355869862873057868748,Homo sapiens,FOXM1,tf,MCF-7,Epithelium,Breast,1
72935|HDAC2,0.000000000000000000000000000000000000000000000000015139798919699345701952556230093434211295887181294180798526055984548128180959311797826321502665511588218378559240663373257957437243327382728256868266760508468302064067646081173683769610732580022381902,Homo sapiens,HDAC2,cr,None,Cardiomyocyte,None,0
35006|FOXM1,0.000000000000000000000000000000000000000000000000053206588723081995049401505101779543532714929700446760205727391342756633379813534979008854989225925757107954443626755997912602295500025876804332276600709683719028543164974864376088193954938350603243148,Homo sapiens,FOXM1,tf,MCF-7,Epithelium,Breast,0
39498|FOXM1,0.0000000000000000000000000000000000000000000000003730572042356681145490519840064863176562678539570990577719590291009123160002195020618573460843032081138345537265209279361269272624791897542109412222500530921723042045495359892702220180558668825370529,Homo sapiens,FOXM1,tf,MCF-7,Epithelium,Breast,0
34998|FOXM1,0.0000000000000000000000000000000000000000000008529120293101611816192132590335468180885317092204312519275470601449544134001309689717099921904635373115536693840319306457836293696553597182645772885467649893320730875379998639432573316047957902687364,Homo sapiens,FOXM1,tf,MCF-7,Epithelium,Breast,0
1876|RBL2,0.0000000000000000000000000000000000000000010463418562191005303625179144882946375191344672160763420908233974637334079238971330999290579883325437357547233683302843707320070909836066942365751420083677441637226373715660512029714052680370852783614,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,0
53251|FOXM1,0.000000000000000000000000000000000000000005218290306380865674946732378320777000328377778728269279188909182436649880305972917071631308052351797677057358060714651011815327993952356876689152654006018396970470413146087910960650507506564924681154,Homo sapiens,FOXM1,tf,HEK293,Epithelium,Embryonic Kidney,1
67459|E2F1,0.000000000000000000000000000000000003706963056585007071296242093246935376294719184628378102345782206679140024274975718735681931068006349135621045489693341345494128549471401662901992976316381784347956635552602468321387199990521635204717,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
43194|FOXM1,0.0000000000000000000000000000000001156973692103717739891429420645192868194812112806447373561178928658553955150638475269990504003038311640704556963372896668390257905330932240818200210331775554863639951575291102691004089673481802788578,Homo sapiens,FOXM1,tf,HeLa,Epithelium,Cervix,1
